Name,Engagement Level,Engagement Score,Top Engagement Signals,Company ID,Hubspot Company URL,Hubspot Company Company Name,Company name,Company domain
flatworldsolutions.com,"Hot","4","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18078878308","Flatworld Solutions","Flatworld Solutions","flatworldsolutions.com"
swap-commerce.com,"Hot","8.666667","Website Paid Search 4.00",-,"https://app.hubspot.com/contacts/6188127/company/18645837698","Swap-Commerce",-,-
uptimeai.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18026824755","uptimeai.com",-,-
mindbowser.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18916792128","Mindbowser",-,-
insurtechny.com,-,-,-,"insurtechny.com","https://app.hubspot.com/contacts/6188127/company/18839989940","InsurTech NY","InsurTech NY","insurtechny.com"
globaldots.com,-,-,-,"globaldots.com","https://app.hubspot.com/contacts/6188127/company/18866904891","GlobalDots","GlobalDots","globaldots.com"
anthem.com,"Hot","2","Website Paid Search 1.00",-,-,-,"Anthem","anthem.com"
gpqm.com,-,-,-,"gpqm.com",-,-,"G&P GROUP HOLDINGS LIMITED","gpqm.com"
yorku.ca,"Hot","2.666667",-,-,-,-,"York University","yorku.ca"
alphabold.com,"Hot","3.333333",-,-,-,-,"AlphaBOLD","alphabold.com"
sypsoft360.com,-,-,-,"sypsoft360.com",-,-,"Sypsoft360","sypsoft360.com"
deloitte.com,"Hot","22","Website Paid Search 9.00",-,-,"Deloitte","Deloitte Touche Tohmatsu","deloitte.com"
investquebec.com,-,-,-,"investquebec.com",-,-,"Investissement Quebec","investquebec.com"
unc.edu,-,-,-,-,-,-,"The University Of North Carolina At Chapel Hill","unc.edu"
nh.us,-,-,-,"nh.us",-,-,"Bethlehem Elementary School","bethlehem.k12.nh.us"
cisalfasport.it,-,-,-,"cisalfasport.it",-,-,"Cisalfa Sport","cisalfasport.it"
keyfactor.com,-,-,-,"keyfactor.com",-,-,"Keyfactor","keyfactor.com"
hilink.co,-,-,-,"hilink.co",-,-,"HiLink","hilink.co"
fujifood.com,-,-,-,"fujifood.com",-,-,"Fuji Food Products","fujifood.com"
kiit.ac.in,"Hot","1.333333",-,-,"https://app.hubspot.com/contacts/6188127/company/17181288591","KIIT University","KIIT University","kiit.ac.in"
moksatechnologies.com,-,-,-,-,-,-,"Moksa Technologies","moksatechnologies.com"
indiana.edu,-,"6.222222",-,-,"https://app.hubspot.com/contacts/6188127/company/18777019433","Indiana University","Indiana University","indiana.edu"
gilstonelectric.com,-,-,-,"gilstonelectric.com",-,-,"GILSTON ELECTRICAL CONTRACTING","gilstonelectric.com"
sit.ac.in,-,-,-,-,-,-,"Siddaganga Institute Of Technology","sit.ac.in"
nisonco.com,"Hot","2","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18525742363","NisonCo","NisonCo","nisonco.com"
columbia.edu,"Hot","2","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18183553577","Columbia University","Columbia University","columbia.edu"
fullscript.com,-,-,-,"fullscript.com",-,-,"Fullscript","fullscript.com"
chiefoutsiders.com,-,-,-,-,-,"Chief Outsiders","Chief Outsiders","chiefoutsiders.com"
valoroo.com,-,-,-,"valoroo.com",-,-,"Valoroo","valoroo.com"
sparex.com,"Hot","1.333333","Website Paid Search 1.00",-,-,"Sparex Limited","Sparex N.Z. Limited","sparex.com"
establishpr.com,-,-,-,"establishpr.com",-,-,"Establish PR","establishpr.com"
usc.edu,"Hot","2","Website Paid Search 1.00",-,-,"University Of Southern California","University Of Southern California","usc.edu"
home.kpmg,"Hot","1.333333",-,-,"https://app.hubspot.com/contacts/6188127/company/17273660271","KPMG","KPMG","home.kpmg"
davelbostoncoach.com,-,-,-,"davelbostoncoach.com",-,-,"Dav El BostonCoach","davelbostoncoach.com"
focalcxm.com,"Hot","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18630892141","FocalCXM","FocalCXM","focalcxm.com"
ubt-uni.net,-,-,-,"ubt-uni.net",-,-,"UBT","ubt-uni.net"
musketcorp.com,-,-,-,"musketcorp.com",-,-,"Musket","musketcorp.com"
rasnl.com,-,-,-,"rasnl.com",-,-,"Rijnmond Air Services B.V.","rasnl.com"
grantmillman.com,-,-,-,"grantmillman.com",-,-,"GRANT MILLMAN & JOHNSON P C","grantmillman.com"
ostrichcyber-risk.com,"Hot","12","Website Paid Search 6.00",-,"https://app.hubspot.com/contacts/6188127/company/17933906226","Ostrich Cyber - Risk","Ostrich Cyber - Risk","ostrichcyber-risk.com"
alpha-sense.com,-,-,-,-,-,"AlphaSense","AlphaSense","alpha-sense.com"
oliveandcompany.com,-,-,-,"oliveandcompany.com",-,-,"Olive & Company","oliveandcompany.com"
forty4hz.com,-,-,-,-,-,"Forty4Hz","Forty4Hz","forty4hz.com"
nextedgenetworks.com,-,-,-,"nextedgenetworks.com",-,-,"Nextedge Networks","nextedgenetworks.com"
watsco.com,-,-,-,"watsco.com",-,-,"Watsco, Inc.","watsco.com"
agroassai.com.br,-,-,-,"agroassai.com.br",-,-,"SOCIEDADE IMPORTADORA AGRO ASSAI LTDA","agroassai.com.br"
up2us.org,-,-,-,"up2us.org",-,-,"Up2Us","up2us.org"
bgvb.co.in,-,-,-,"bgvb.co.in",-,-,"BANGIYA GRAMIN VIKASH BANK","bgvb.co.in"
newhaven.edu,-,-,-,"newhaven.edu",-,-,"University Of New Haven","newhaven.edu"
ascd.org,-,-,-,"ascd.org",-,-,"ASCD","ascd.org"
pheasant.com,-,-,-,"pheasant.com",-,-,"MacFarlane Pheasants, Inc.","pheasant.com"
anhembi.br,-,-,-,"anhembi.br","https://app.hubspot.com/contacts/6188127/company/18984152198","Universidade Anhembi Morumbi",-,-
ajooba.ca,-,-,-,"ajooba.ca","https://app.hubspot.com/contacts/6188127/company/18984440131","Ajooba",-,-
simplistic.com,-,-,-,"simplistic.com","https://app.hubspot.com/contacts/6188127/company/18984694578","Simplistic",-,-
plgconsulting.com,-,-,-,"plgconsulting.com","https://app.hubspot.com/contacts/6188127/company/18979501928","PLG Consulting","PLG Consulting","plgconsulting.com"
fubll.com,-,-,-,"fubll.com","https://app.hubspot.com/contacts/6188127/company/18979628390","fubll.com",-,-
bytebuddy.in,-,-,-,"bytebuddy.in","https://app.hubspot.com/contacts/6188127/company/18978830509","Netlify, Inc.",-,-
megastreammedia.com,-,-,-,"megastreammedia.com","https://app.hubspot.com/contacts/6188127/company/18978363481","MEGAstream Media",-,-
trianz.com,-,"10.666667",-,-,"https://app.hubspot.com/contacts/6188127/company/18977269846","Trianz Inc","Trianz","trianz.com"
belmadanianas.com,-,-,-,"belmadanianas.com","https://app.hubspot.com/contacts/6188127/company/18977212335","Anas Belmadani",-,-
magnetic.services,-,-,-,"magnetic.services","https://app.hubspot.com/contacts/6188127/company/18977162542","Magnetic",-,-
glance.com,"Hot","4.666667",-,-,"https://app.hubspot.com/contacts/6188127/company/18976991236","Glance","Glance","glance.com"
routemobile.com,-,-,-,"routemobile.com","https://app.hubspot.com/contacts/6188127/company/18976902255","Route Mobile Ltd",-,-
partisan.studio,-,-,-,"partisan.studio","https://app.hubspot.com/contacts/6188127/company/18976912659","Partisan",-,-
postwiser.com,-,-,-,"postwiser.com","https://app.hubspot.com/contacts/6188127/company/18976646403","postwiser.com",-,-
alibrs.com,-,-,-,"alibrs.com","https://app.hubspot.com/contacts/6188127/company/18975812874","alibrs.com",-,-
inkle.io,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18975738142","Inkle","Inkle","inkle.io"
nextblock.in,-,-,-,"nextblock.in","https://app.hubspot.com/contacts/6188127/company/18975498659","Nextblock",-,-
constients.com,-,-,-,"constients.com","https://app.hubspot.com/contacts/6188127/company/18975181401","constients.com",-,-
reamazon.store,-,-,-,"reamazon.store","https://app.hubspot.com/contacts/6188127/company/18967386290","Reamazon",-,-
tonyrobbinsuk.com,-,-,-,"tonyrobbinsuk.com","https://app.hubspot.com/contacts/6188127/company/18969932351","Tonyrobbinsuk",-,-
visaarchitects.com,-,-,-,"visaarchitects.com","https://app.hubspot.com/contacts/6188127/company/18968747120","Visa Architects",-,-
amandeepthind.com,-,-,-,"amandeepthind.com","https://app.hubspot.com/contacts/6188127/company/18969917878","Amandeepthind",-,-
trueplatform.com,-,-,-,"trueplatform.com",-,-,-,-
educacionbogota.edu.co,-,-,-,"educacionbogota.edu.co","https://app.hubspot.com/contacts/6188127/company/18964934919","Secretaría de Educación de Bogotá",-,-
mathco.com,-,-,-,"mathco.com","https://app.hubspot.com/contacts/6188127/company/18965355433","mathco.com",-,-
shephertz.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/7450882572","SHEPHERTZ TECHNOLOGIES PRIVATE LIMITED",-,-
sstech.us,-,-,-,"sstech.us",-,-,"System Soft Technologies","sstech.us"
traba.work,-,-,-,"traba.work","https://app.hubspot.com/contacts/6188127/company/18960005047","traba.work",-,-
taylorscherseo.com,-,-,-,"taylorscherseo.com","https://app.hubspot.com/contacts/6188127/company/18959016477","Taylorscherseo",-,-
dashbilling.com,-,-,-,"dashbilling.com","https://app.hubspot.com/contacts/6188127/company/18960560445","Dashbilling",-,-
etnainteractive.com,-,-,-,"etnainteractive.com","https://app.hubspot.com/contacts/6188127/company/18957534593","Etna Interactive",-,-
tcwglobal.com,-,-,-,"tcwglobal.com","https://app.hubspot.com/contacts/6188127/company/18955533327","TCWGlobal",-,-
magnitt.com,-,-,-,"magnitt.com","https://app.hubspot.com/contacts/6188127/company/18954459917","MAGNiTT","MAGNiTT","magnitt.com"
flyfish.ai,-,-,-,"flyfish.ai","https://app.hubspot.com/contacts/6188127/company/18953171863","Flyfish",-,-
hyno.co,-,-,-,"hyno.co","https://app.hubspot.com/contacts/6188127/company/18953230514","Hyno",-,-
o2b.co.in,-,-,-,"o2b.co.in","https://app.hubspot.com/contacts/6188127/company/18953124980","O2b Technologies",-,-
thebigword.com,-,-,-,"thebigword.com","https://app.hubspot.com/contacts/6188127/company/18952817158","thebigword","Thebigword","thebigword.com"
citss.in,-,"3",-,-,"https://app.hubspot.com/contacts/6188127/company/18952601259","COMPASS IT Solutions and Services Pvt","Compass IT Solutions & Services Pvt Ltd","citss.in"
annual-insight.nl,-,-,-,"annual-insight.nl","https://app.hubspot.com/contacts/6188127/company/18952594306","Annual Insight",-,-
prosperr.io,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18952565168","Prosperr",-,-
mtechsystems.co.uk,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18952426028","M-Tech Systems",-,-
revide.se,-,-,-,"revide.se","https://app.hubspot.com/contacts/6188127/company/18952570763","Voyado",-,-
gravitysupplychain.com,-,-,-,"gravitysupplychain.com","https://app.hubspot.com/contacts/6188127/company/18952551600","Gravity Supply Chain",-,-
wibmo.co,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18952612969","Wibmo Inc","Wibmo","wibmo.co"
spacelift.io,"Hot","2","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18952597025","Spacelift","Spacelift","spacelift.io"
undocked.net,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18952471888","Undocked",-,-
ethosh.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18952512136","ETHOSH","Ethosh","ethosh.com"
wolkensoftware.com,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18952573293","Wolken Software","Wolken Software","wolkensoftware.com"
cibirix.com,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18952437321","Cibirix","Cibirix","cibirix.com"
vestmark.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18952597015","Vestmark",-,-
optimhire.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18952587025","OptimHire Inc",-,-
westagilelabs.us,-,-,-,"westagilelabs.us","https://app.hubspot.com/contacts/6188127/company/18952429609","Westagilelabs",-,-
electronosolutions.com,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18952541044","Electrono Solutions",-,-
fundfolio.in,-,-,-,"fundfolio.in","https://app.hubspot.com/contacts/6188127/company/18952462116","FundFolio",-,-
axonify.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18952473659","Axonify Inc","Axonify","axonify.com"
prishapolicy.com,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18951321898","PrishaPolicy",-,-
byggeprojekt.dk,-,-,-,"byggeprojekt.dk","https://app.hubspot.com/contacts/6188127/company/18952353925","Byggeprojekt","Byggeprojekt.dk","byggeprojekt.dk"
thorogood.com,"Hot","3.333333","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18952597014","Thorogood Associates","Thorogood Associates","thorogood.com"
marketfeed.com,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18952557675","marketfeed",-,-
ovation.io,-,-,-,"ovation.io","https://app.hubspot.com/contacts/6188127/company/18952375212","Ovation Inc",-,-
bishopfox.com,-,"21",-,-,"https://app.hubspot.com/contacts/6188127/company/18952567948","Bishop Fox","Bishop Fox","bishopfox.com"
healthmine.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18952537489","HealthMine",-,-
voyado.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18951288908","Voyado","Voyado","voyado.com"
vionlabs.com,-,-,-,"vionlabs.com","https://app.hubspot.com/contacts/6188127/company/18952523700","Vionlabs",-,-
sosaley.in,-,-,-,"sosaley.in","https://app.hubspot.com/contacts/6188127/company/18951029285","Sosaley Technologies",-,-
shrtfrm.media,-,-,-,"shrtfrm.media","https://app.hubspot.com/contacts/6188127/company/18952150657","Shrtfrm",-,-
multiwoven.com,-,-,-,"multiwoven.com","https://app.hubspot.com/contacts/6188127/company/18949627397","multiwoven.com",-,-
drvndigital.com,-,-,-,"drvndigital.com","https://app.hubspot.com/contacts/6188127/company/18950102908","DRVN Digital",-,-
lifex.cloud,-,-,-,"lifex.cloud","https://app.hubspot.com/contacts/6188127/company/18948517189","Lifex",-,-
maptrack.com.au,-,-,-,"maptrack.com.au","https://app.hubspot.com/contacts/6188127/company/18947355159","maptrack.com.au",-,-
rrps.net,-,-,-,"rrps.net","https://app.hubspot.com/contacts/6188127/company/18948229035","Rio Rancho Public Schools",-,-
olivetcollege.edu,-,-,-,"olivetcollege.edu",-,-,"Olivet College","olivetcollege.edu"
otpless.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18462580034","Otpless","OTPless","otpless.com"
blkbox.ai,-,-,-,"blkbox.ai","https://app.hubspot.com/contacts/6188127/company/18826851082","BLKBOX.ai",-,-
audienceview.com,"Hot","10.666667","Website Paid Search 3.00","audienceview.com","https://app.hubspot.com/contacts/6188127/company/18751113494","AudienceView","AudienceView","audienceview.com"
codigee.com,-,-,-,"codigee.com","https://app.hubspot.com/contacts/6188127/company/18827664054","Codigee",-,-
glatfelters.com,-,-,-,"glatfelters.com",-,-,"Glatfelter Insurance Group","glatfelters.com"
seaboltbrokers.com,-,-,-,"seaboltbrokers.com",-,-,"Seabolt Brokers","seaboltbrokers.com"
masterofmalt.com,-,-,-,"masterofmalt.com",-,-,"Master Of Malt","masterofmalt.com"
aviture.us.com,-,-,-,"aviture.us.com",-,-,"Aviture","aviture.us.com"
planetfitness.com,-,-,-,"planetfitness.com",-,-,"Planet Fitness","planetfitness.com"
morningstar.com,"Hot","2.666667","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/17227392936","Morningstar, Inc.","Morningstar, Inc.","morningstar.com"
e4-services.com,-,-,-,"e4-services.com",-,-,"E4 Services","e4-services.com"
sprayvision.com,-,-,-,"sprayvision.com",-,-,"SprayVision","sprayvision.com"
navdanyainternational.org,-,-,-,"navdanyainternational.org",-,-,"Navdanya International","navdanyainternational.org"
jumpfactor.net,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/16302487043","Jumpfactor","Jumpfactor","jumpfactor.net"
chiacon.com,-,-,-,-,-,-,"Chiacon Consulting","chiacon.com"
drexel.edu,"Hot","2.666667","Website Paid Search 1.00",-,-,-,"Drexel University","drexel.edu"
gerdau.com,-,-,-,"gerdau.com",-,-,"Gerdau","gerdau.com"
spbstu.ru,-,-,-,"spbstu.ru",-,-,"Санкт - Петербургский Политехнический Университет Петра Великого","spbstu.ru"
digi-me.com,-,-,-,"digi-me.com",-,-,"Digi-Me","digi-me.com"
vt.edu,"Hot","2",-,-,"https://app.hubspot.com/contacts/6188127/company/18091274356","Virginia Tech","Virginia Tech","vt.edu"
zs.com,"Hot","4","Website Paid Search 5.00",-,-,"ZS Associates","ZS Associates","zs.com"
arcese.com,-,-,-,"arcese.com",-,-,"Arcese","arcese.com"
whalencpa.com,-,-,-,"whalencpa.com",-,-,"Whalen & Company","whalencpa.com"
ensign.edu,-,-,-,-,-,-,"Ensign College","ensign.edu"
mursd.org,-,-,-,"mursd.org","https://app.hubspot.com/contacts/6188127/company/18943517733","Mendon-Upton Regional School District","Mendon - Upton Regional School District","mursd.org"
bhavastudio.com,-,-,-,"bhavastudio.com","https://app.hubspot.com/contacts/6188127/company/18945587229","BHAVA",-,-
crestcom.com,-,-,-,"crestcom.com","https://app.hubspot.com/contacts/6188127/company/18944655894","Crestcom International, LLC","Crestcom International","crestcom.com"
samdunning.org,-,-,-,"samdunning.org","https://app.hubspot.com/contacts/6188127/company/18941947173","Samdunning",-,-
mapusoft.com,-,-,-,"mapusoft.com","https://app.hubspot.com/contacts/6188127/company/18937663405","MapuSoft Technologies",-,-
wmwhitehorse.com,-,-,-,"wmwhitehorse.com","https://app.hubspot.com/contacts/6188127/company/18938141033","WM WHITEHORSE HOLDINGS",-,-
diversifiedacquiringsolutions.com,-,-,-,"diversifiedacquiringsolutions.com","https://app.hubspot.com/contacts/6188127/company/18939009127","diversifiedacquiringsolutions.com",-,-
victoriabooks.com.br,-,-,-,"victoriabooks.com.br","https://app.hubspot.com/contacts/6188127/company/18937229114","Victoria Books",-,-
axestrack.com,-,-,-,"axestrack.com","https://app.hubspot.com/contacts/6188127/company/18937576062","Axestrack Software Solutions Pvt.",-,-
hitechroboticsystemz.com,-,-,-,"hitechroboticsystemz.com","https://app.hubspot.com/contacts/6188127/company/18937186179","The Hi-Tech Robotic Systemz","The Hi-tech Robotic Systemz","hitechroboticsystemz.com"
jarvisml.com,-,-,-,"jarvisml.com",-,-,"Jarvis ML","jarvisml.com"
computeminions.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18933542040","ComputeMinions",-,-
roar.global,-,-,-,"roar.global","https://app.hubspot.com/contacts/6188127/company/18933430076","Roar Global",-,-
granitestatemfg.com,-,-,-,"granitestatemfg.com",-,-,"Granite State Manufacturing","granitestatemfg.com"
accel-kkr.com,-,-,-,-,-,"ACCEL-KKR","Accel - KKR","accel-kkr.com"
plego.com,-,-,-,"plego.com",-,-,"Plego Technologies","plego.com"
scribbledata.io,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/16979253760","Scribble Data","Scribble Data","scribbledata.io"
workwear-direct.com,"Ice","0","","workwear-direct.com","https://app.hubspot.com/contacts/6188127/company/18789561706","Workwear Direct ▫️ PPE ▫️ Workwear ▫️ Personal Protection",-,-
nextbillion.ai,"Hot","48.666667","Website Paid Search 16.00",-,"https://app.hubspot.com/contacts/6188127/company/8972725864","NextBillion.ai","NextBillion.ai","nextbillion.ai"
sinecure.ai,-,-,-,"sinecure.ai",-,-,"Sinecure.ai","sinecure.ai"
gectcr.ac.in,-,-,-,-,-,-,"Government Engineering College, Thrissur","gectcr.ac.in"
skiptq.com,-,-,-,"skiptq.com",-,-,"SkipQ","skiptq.com"
gits.ac.in,-,-,-,"gits.ac.in",-,-,"GITS","gits.ac.in"
thegeneral.com,-,-,-,"thegeneral.com",-,-,"The General","thegeneral.com"
ericsson.com,"Hot","2","Website Paid Search 1.00",-,-,"L.M. Ericsson","L.M. Ericsson","ericsson.com"
